Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
10_Fasting_Hip_right_S3_R1_001	0.0049928645777741225	0.0031283265721567836	0.001263788566539444	0.0013987495580373582	0.0015337105495352725	0.00212892312742351	0.0027241357053117477	0.003773370900751943	0.004822606096192139	0.006844252538066024	0.008865898979939911	0.012927878770202777	0.016989858560465646	0.024515837132508312	0.03204181570455098	0.0459275714605646	0.05981332721657821	0.08508286957852873	0.11035241194047923	0.15617063039254808	0.20198884884461693	0.25582721072990544	0.30966557261519395	0.39193294827878156	0.47420032394236916	0.583487582211488	0.8117716769534395	0.9307685134262724	1.0862608783230874	1.2417532432199023	1.3842637449499156	1.5267742466799283	1.6914757959504423	1.8561773452209558	2.0061328489281127	2.15608835263527	2.340670694114899	2.525253035594529	2.6665911069676316	2.8079291783407347	2.9264699158730694	3.045010653405404	3.136347407697652	3.2276841619898993	3.2862966824359705	3.3449092028820413	3.3760872682410055	3.40726533359997	3.3911669096910395	3.375068485782109	3.326313654576575	3.2775588233710415	3.1224914125705325	2.967424001770024	2.7942392890493055	2.6210545763285866	2.4032282281586017	2.185401879988617	2.0533110589098915	1.921220237831166	1.7282121778361743	1.5352041178411828	1.3225941850195044	1.109984252197826	0.9486041275334584	0.7872240028690908	0.6613780691046509	0.5355321353402112	0.46145723791437127	0.3873823404885314	0.3670004623417515	0.3466185841949716	0.312008357006068	0.2773981298171644	0.24291663465092037	0.18957520605740366	0.170715272630131	0.14371338482346627	0.11671149701680149	0.10129825968009096	0.08588502234338043	0.09351135652448565	0.10113769070559087	0.15314819629064352	0.20515870187569618	0.14441933462514764	0.08367996737459912	0.0668451409274439	0.050010314480288684	0.04139703479212692	0.032783755103965154	0.054397584865443965	0.07601141462692276	0.03899265282051793	0.0019738910141130855	0.0012388726911859828	0.0005038543682588802	0.00031214054956697106	0.00012042673087506201	6.78265495733108e-05	1.5226368271559565e-05
10_Fasting_Hip_right_S3_R2_001	0.009751469173962203	0.007149921459059483	0.0045483737441567645	0.004607326438309452	0.00466627913246214	0.0054389062064161865	0.006211533280370233	0.008049470215718727	0.009887407151067222	0.013306663411923101	0.01672591967277898	0.023204473979605504	0.029683028286432028	0.04117117447402164	0.05265932066161125	0.07398424403940754	0.09530916741720381	0.13324487932390444	0.17118059123060503	0.22190626352400813	0.2726319358174112	0.340969205318099	0.40930647481878674	0.5034657179194593	0.5976249610201319	0.7367373673149978	1.007556334396937	1.1392628951840102	1.2651712851108896	1.3910796750377687	1.5287709746230014	1.6664622742082338	1.8216368621958305	1.9768114501834269	2.115510494058116	2.254209537932806	2.406994807904449	2.5597800778760926	2.6779885523855236	2.796197026894954	2.89911247898007	3.002027931065186	3.06763256980162	3.1332372085380533	3.178824980145773	3.2244127517534924	3.2388117739100095	3.2532107960665266	3.223420265808404	3.1936297355502816	3.110898298820831	3.02816686209138	2.893122885254157	2.7580789084169344	2.588485878561806	2.418892848706677	2.233913859238805	2.0489348697709326	1.910785819854632	1.7726367699383319	1.6368361179326312	1.5010354659269312	1.2674274393941682	1.0338194128614056	0.8995196270927218	0.7652198413240381	0.6893324656051603	0.6134450898862825	0.5221731416768762	0.43090119346747	0.4024624138082135	0.374023634148957	0.33773027494523955	0.30143691574152204	0.26656119544189977	0.21958283381328456	0.20748019248429164	0.20270502425792394	0.19792985603155627	0.2541062250702061	0.3102825941088559	0.23274107514816442	0.15519955618747294	0.13103796787927086	0.1068763795710688	0.08879316081056265	0.0707099420500565	0.0566257966364256	0.042541651222794706	0.02916840594453445	0.015795160666274195	0.0125000518436928	0.009204943021111403	0.007163792681213058	0.005122642341314709	0.004172463623794922	0.0032222849062751345	0.0028096160472063213	0.0023969471881375086	0.0044041130337596004	0.006411278879381693
10_Fasting_Hyp_both_S24_R1_001	0.007914869183055362	0.004696478891081348	0.0014780885991073323	0.00154859968314346	0.001619110767179588	0.002262524409009256	0.0029059380508389236	0.004183951448993742	0.005461964847148562	0.00757641597968195	0.009690867112215337	0.014083266953390884	0.018475666794566428	0.026101881227348894	0.03372809566013136	0.04771264709587166	0.061697198531611964	0.0874905937663028	0.11328398900099362	0.16316220776532486	0.2130404265296561	0.2625581573768526	0.3120758882240492	0.39838586202702203	0.484695835829995	0.5921415070727971	0.8182947917617969	0.9370024052079946	1.0929367861653412	1.2488711671226875	1.3784714209696411	1.5080716748165948	1.6687761306089854	1.8294805864013761	1.9569135058027691	2.084346425204162	2.2710430293493706	2.4577396334945787	2.5820608106186027	2.7063819877426263	2.8073459275854074	2.908309867428189	2.9844085141799046	3.060507160931621	3.0921895537661537	3.123871946600687	3.145096664284112	3.1663213819675367	3.1563876923096723	3.146454002651807	3.206997022876603	3.2675400431013983	3.0639696958520695	2.8603993486027406	2.678780423896684	2.4971614991906277	2.2907447076176153	2.084327916044603	2.008879293348845	1.933430670653087	1.7807010184651826	1.6279713662772783	1.4147348307951466	1.2014982953130149	1.0204227466483118	0.8393471979836087	0.7044114585464962	0.5694757191093839	0.5056821379105227	0.44188855671166166	0.46695436569795473	0.49202017468424775	0.4704415794978165	0.44886298431138516	0.3836129085329028	0.3031161329144334	0.28786943307444646	0.2590326031750462	0.23019577327564605	0.19663470074582526	0.1630736282160045	0.17314217032208834	0.1832107124281722	0.26059883062919875	0.3379869488302253	0.2513213347471452	0.1646557206640651	0.13927305249388472	0.11389038432370432	0.09874636624984494	0.08360234817598557	0.14731263815682896	0.2110229281376724	0.10880521308187381	0.006587498026075255	0.0046894277826777355	0.0027913575392802155	0.001751759744022554	0.0007121619487648924	0.00039265859922618754	7.315524968748275e-05
10_Fasting_Hyp_both_S24_R2_001	0.012385672922724794	0.008856683078919209	0.005327693235113623	0.005283994674195955	0.005240296113278288	0.006074099967555805	0.006907903821833322	0.008695572223010635	0.01048324062418795	0.013895700972213086	0.017308161320238224	0.023427725447132612	0.029547289574027	0.04019914484741241	0.050851000120797824	0.07101236848923609	0.09117373685767435	0.1305748312188328	0.16997592557999125	0.218521054163073	0.2670661827461547	0.32806363559235074	0.3890610884385468	0.47694992943410724	0.5648387704296676	0.7144648500097878	0.9968325914708097	1.1295742533517117	1.2427800101047846	1.3559857668578577	1.4828722629753972	1.6097587590929368	1.7734478300956518	1.9371369010983668	2.0593405888040324	2.1815442765096975	2.333739743191856	2.4859352098740137	2.5836853594499947	2.681435509025975	2.7859470177548533	2.890458526483731	2.9219104553543214	2.9533623842249113	2.9901036045649603	3.0268448249050084	3.0351087083141057	3.043372591723202	3.014372196260054	2.9853718007969055	2.90493378513761	2.8244957694783146	2.7134352148066547	2.6023746601349944	2.4642501300683253	2.326125600001656	2.1624431499930195	1.9987606999843828	1.9090118010523875	1.8192629021203923	1.7037022784734228	1.5881416548264533	1.3341488455879702	1.0801560363494869	0.9495255887803953	0.8188951412113038	0.7594549461723554	0.7000147511334072	0.6013411935832874	0.5026676360331677	0.4811449912822033	0.4596223465312389	0.4206847217555709	0.38174709697990283	0.3433510695198508	0.2956706427634126	0.2863862434670265	0.331106203071194	0.3758261626753615	0.5688175464712014	0.7618089302670416	0.5327273905488655	0.3036458508306895	0.264036415855863	0.22442698088103652	0.19440121413494132	0.1643754473888461	0.14524562989782797	0.1261158124068098	0.09429134226940655	0.06246687213200331	0.051750572516254464	0.04103427290050562	0.03365054030423547	0.026266807707965325	0.02228538326880005	0.018303958829634773	0.015211071795795405	0.01211818476195604	0.01444965747677544	0.01678113019159484
10_Fasting_IC_right_S2_R1_001	0.0036504676000231598	0.002470863251933267	0.0012912589038433743	0.0014092771907537902	0.001527295477664206	0.00207399783614628	0.0026207001946283535	0.003681129213779297	0.00474155823293024	0.00659166843655529	0.00844177864018034	0.012706057036340515	0.01697033543250069	0.024600449089664786	0.03223056274682889	0.045511091150336275	0.05879161955384366	0.08404753295267268	0.10930344635150169	0.15401097181302145	0.19871849727454124	0.25019703268703897	0.3016755680995367	0.3833222388430024	0.4649689095864681	0.5709360252486935	0.7945367113468474	0.9121702817827759	1.0594125577288764	1.206654833674977	1.3447009395782934	1.4827470454816096	1.6426409974887097	1.8025349494958098	1.9475979367811673	2.092660924066525	2.2711514340772294	2.4496419440879342	2.590068663964958	2.730495383841982	2.8441840194816255	2.9578726551212693	3.0523682775915995	3.1468639000619296	3.203952353749772	3.2610408074376145	3.297940034769576	3.3348392621015375	3.323224874219118	3.311610486336699	3.278734872658963	3.245859258981226	3.095538094197198	2.9452169294131703	2.774081735577853	2.602946541742536	2.3957851087857858	2.1886236758290356	2.0597760540525605	1.9309284322760856	1.7489361345660241	1.5669438368559632	1.359142559657434	1.151341282458905	0.9810970109855587	0.8108527395122124	0.6912655036111051	0.5716782677099976	0.5033393158577099	0.4350003640054222	0.426513460726129	0.4180265574468359	0.3846071340156888	0.3511877105845418	0.3134166520840803	0.2522710305231852	0.22889646746275172	0.18991282891638708	0.1509291903700225	0.13473638718069633	0.11854358399137013	0.1265132894839088	0.13448299497644747	0.1973375676134865	0.26019214025052556	0.19787790624081164	0.13556367223109778	0.12192677488280207	0.10828987753450635	0.09375164444598305	0.07921341135745975	0.13484919877847834	0.19048498619949691	0.09748484055104636	0.0044846949025958045	0.002580782244643948	0.0006768695866920914	0.0004327337186715251	0.00018859785065095878	0.000108761950682148	2.8926050713337234e-05
10_Fasting_IC_right_S2_R2_001	0.0089715581257041	0.006884920042829016	0.004798281959953931	0.004864956975105538	0.004931631990257145	0.005899869166806573	0.006868106343356001	0.008558173031764134	0.010248239720172267	0.013605181787370581	0.016962123854568897	0.02381225693297099	0.030662390011373074	0.04272187101270726	0.054781352014041454	0.07667684720708885	0.09857234240013624	0.1375522956059872	0.17653224881183818	0.22798564789570375	0.27943904697956934	0.34753742875897836	0.41563581053838733	0.5093269620466855	0.6030181135549836	0.7402260182131443	1.0074003411012606	1.1373667593312162	1.259750778881583	1.3821347984319496	1.5168102120798304	1.6514856257277106	1.8022424732474185	1.9529993207671261	2.085903498142936	2.2188076755187454	2.363933093280474	2.509058511042203	2.6184130730664648	2.7277676350907267	2.826506954920112	2.9252462747494974	2.986655703052349	3.0480651313552007	3.0909099163088833	3.133754701262566	3.150844957102774	3.1679352129429814	3.141929058120153	3.1159229032973235	3.0370863653820632	2.9582498274668025	2.8324816160604365	2.70671340465407	2.539530152531968	2.372346900409866	2.1957218863595562	2.0190968723092464	1.8886016922200017	1.7581065121307564	1.6221677518914384	1.48622899165212	1.268564636101885	1.05090028055165	0.9235556398740037	0.7962109991963574	0.7317971367325002	0.6673832742686431	0.581379462115955	0.49537564996326694	0.47057254432686907	0.44576943869047114	0.40712459990859956	0.368479761126728	0.32870550556646216	0.27818671626020003	0.2674421825142036	0.2719882589820623	0.27653433544992106	0.38380631787049097	0.49107830029106075	0.3525241401095781	0.21396997992809544	0.18076292346889278	0.1475558670096901	0.12407698515247716	0.1005981032952642	0.08052428547270682	0.06045046765014942	0.041122830214549586	0.021795192778949753	0.016852544916624083	0.01190989705429841	0.009386682567865411	0.006863468081432411	0.005898709601325675	0.00493395112121894	0.004231834222535493	0.003529717323852046	0.005478946897240774	0.007428176470629502
10_Fasting_PFC_right_S62_R1_001	0.005058298879216147	0.0032564755715554883	0.001454652263894829	0.001727469444825143	0.002000286625755457	0.0026146843344489303	0.0032290820431424036	0.004292957238450574	0.005356832433758745	0.0072676708034714755	0.009178509173184206	0.013290892744748529	0.01740327631631285	0.02489792206949274	0.032392567822672635	0.04616480399525108	0.059937040167829525	0.08432622528107926	0.10871541039432901	0.15537553410741667	0.20203565782050434	0.25287133793598654	0.30370701805146866	0.3868133927407653	0.46991976743006186	0.5814824276245509	0.8114499805491973	0.9298548732793545	1.0826660376963462	1.235477202113338	1.3722832782662848	1.5090893544192316	1.6743763143477826	1.8396632742763337	1.985543876004815	2.131424477733296	2.313013382325634	2.4946022869179716	2.6336797897228035	2.772757292527635	2.892508381511236	3.012259470494836	3.101679214905948	3.1910989593170602	3.243066159871483	3.2950333604259057	3.3252523356267405	3.3554713108275744	3.3422430318620555	3.329014752896537	3.2931281125721954	3.2572414722478538	3.119346363577587	2.98145125490732	2.8245528642407756	2.6676544735742316	2.4723470017629414	2.277039529951651	2.1236223535999694	1.970205177248288	1.7738824677309126	1.5775597582135374	1.380770799661539	1.1839818411095409	1.0291787758407975	0.8743757105720543	0.7464988065785726	0.618621902585091	0.5362383816149396	0.4538548606447883	0.42389752159287886	0.3939401825409695	0.3498628772211155	0.30578557190126154	0.2658240044625735	0.2063951421993867	0.18692784737488796	0.15712983802905464	0.12733182868322132	0.10969486879799685	0.09205790891277238	0.08088861699103725	0.06971932506930213	0.07496322907980695	0.08020713309031174	0.06024060518677452	0.040274077283237314	0.03305224871098773	0.02583042013873816	0.020551295877416532	0.015272171616094904	0.01993522101392226	0.02459827041174961	0.012858186806141841	0.0011181032005340731	0.0008145381815890724	0.0005109731626440715	0.00030803743174713717	0.00010510170085020289	5.981852122857292e-05	1.4535341606942951e-05
10_Fasting_PFC_right_S62_R2_001	0.010534489871108712	0.007815731160221766	0.005096972449334819	0.005003434603286587	0.004909896757238355	0.005700207540316534	0.006490518323394713	0.00818652190323931	0.009882525483083908	0.013191076720251027	0.016499627957418144	0.022855720633797434	0.029211813310176724	0.03984488198909675	0.05047795066801677	0.07005144508718761	0.08962493950635844	0.1286907128496283	0.16775648619289815	0.21457581883464516	0.26139515147639214	0.3245802465354044	0.38776534159441667	0.4782382828906974	0.5687112241869782	0.7056707946486427	0.9753112792488434	1.1079921933873795	1.2296490842569257	1.351305975126472	1.486874240141527	1.6224425051565818	1.781644479237536	1.94084645331849	2.07752765066946	2.2142088480204305	2.3696357018477014	2.525062555674972	2.642605461638984	2.7601483676029956	2.8683923794347153	2.9766363912664353	3.031208723099797	3.0857810549331584	3.1316806921065745	3.1775803292799916	3.196209483528879	3.2148386377777665	3.1946736705117273	3.174508703245689	3.1053119812307743	3.0361152592158596	2.921306234848024	2.8064972104801886	2.651679192812525	2.4968611751448613	2.322274185762992	2.147687196381123	2.0014696195881334	1.855252042795144	1.7005466066068557	1.5458411704185677	1.3394238681440336	1.1330065658694997	0.9943229864848623	0.8556394071002249	0.7636144096877785	0.6715894122753322	0.5815247888818609	0.49146016548838944	0.44865175808946517	0.40584335069054095	0.370472042212745	0.335100733734949	0.2979779710979146	0.23968596959026375	0.2185167307196473	0.19965849276397102	0.18080025480829476	0.18964714270249736	0.19849403059669993	0.15254510401937782	0.1065961774420557	0.0920238771987212	0.07745157695538668	0.06428402472336336	0.05111647249134003	0.04334610998698597	0.03557574748263191	0.025684820396609544	0.01579389331058717	0.01271218535275858	0.009630477394929988	0.007503191530910906	0.005375905666891824	0.004462931480912071	0.003549957294932317	0.0030761068892029486	0.002602256483473579	0.004490936824040284	0.006379617164606988
10_Fasting_SC_right_S88_R1_001	0.0165811945566307	0.018949936636149373	0.021318678715668043	0.03789987327229875	0.05448106782892945	0.08409034382291283	0.11369961981689623	0.1752869138843817	0.23687420795186717	0.35649568296756007	0.476117157983253	0.638375990430282	0.800634822877311	0.92736252413156	1.0540902253858089	1.244773962787062	1.435457700188315	1.6273258086293274	1.8191939170703397	1.9968495730342402	2.1745052289981404	2.2349081520258665	2.2953110750535926	2.4848104414150867	2.6743098077765803	2.667203581538024	2.6150912557886135	2.570085156277759	2.578375753556074	2.5866663508343892	2.504944749090995	2.4232231473476014	2.457569907500622	2.4919166676536424	2.468229246858456	2.4445418260632694	2.398351355512655	2.352160884962041	2.3012329302523895	2.250304975542738	2.1425272109246385	2.034749446306539	2.0086932834318336	1.982637120557128	1.9340779079269954	1.8855186952968628	1.8713062428197504	1.8570937903426386	1.8180095460305805	1.7789253017185223	1.6865443606172943	1.594163419516066	1.4852012838582072	1.3762391482003482	1.2116115736738007	1.046983999147253	1.0600120805846056	1.0730401620219583	0.9534186870062654	0.8337972119905723	0.7200975921736762	0.60639797235678	0.5578387597266471	0.5092795470965145	0.4417703978302322	0.3742612485639501	0.30912084137718665	0.24398043419042317	0.21673990027595846	0.18949936636149373	0.18120876908317837	0.17291817180486302	0.16107446140726966	0.1492307510096763	0.13975578269160163	0.11843710397593359	0.10659339357834022	0.08882782798195019	0.07106226238556014	0.06040292302772613	0.0497435836698921	0.050927954709651446	0.05211232574941077	0.07816848862411617	0.10422465149882154	0.0663247782265228	0.028424904954224058	0.0461904705506141	0.06395603614700414	0.05921855198796679	0.05448106782892945	0.055665438868688785	0.056849809908448116	0.03671550223253941	0.0165811945566307	0.010659339357834021	0.004737484159037343	0.0023687420795186717	0.0	0.0	0.0
