Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
144_5_ICL_fast_S36_R1_001										3.8797633417243773	1.2299577283949883	3.275322817067352	1.5288647455035023	2.3829717794076357	0.6092292058918226	2.698982567527537
144_5_ICL_fast_S36_R2_001										3.225069199816668	1.193171297986888	3.225735636789409	1.4533640200498783	2.399016861650508	0.5677904120291134	0.2313733266159199
144_5_SCL_fast_S12_R1_001										3.5179286187938064	1.3039666334460773	3.3732764436366898	1.2393839198257464	2.1589920533235896	0.44095845281599466	2.3621509422767963
144_5_SCL_fast_S12_R2_001										2.9790769798649768	1.3397191622345646	3.475273713911224	1.3373877477555534	1.8273662234751729	0.4807526455430633	0.0
144_5_ZIL_fast_S33_R1_001										5.9350670265796115	1.2697084588202703	2.5797744889080145	1.3646674808193702	3.1661439110172385	0.9379903507034116	5.129186590600515
144_5_ZIL_fast_S33_R2_001										4.428680763450974	0.9500574963148363	2.4871132310134056	1.2914149396575088	3.063946067589379	0.886965866616516	1.3949430072897586
145_1_HIPL_chow_S22_R1_001										8.198136544288158	1.586936612086479	2.5688309257039026	1.0274783558986973	2.8093277036572224	1.2342621936266265	4.869926293474042
145_1_HIPL_chow_S22_R2_001										6.380838901547365	1.2301423611199827	1.9619558437989775	0.9753094427069031	2.687187214279436	1.2255646717955493	2.7767437890420084
145_1_Hyp_chow_S2_R1_001										0.9077254726074384	0.432803858568618	1.3614764103614214	0.8459692557752678	3.199315590926081	2.018705250581432	86.31083785332015
145_1_Hyp_chow_S2_R2_001										1.5304829295211697	0.8252583100643012	2.3652497481824035	1.1620627799240781	4.227005971427495	1.828045455709116	78.52555837197954
145_1_ICL_chow_S1_R1_001										8.12085151822662	1.6962151527058045	3.232846061717594	1.4757919056408004	4.24636424179153	1.6279247701481505	8.184358236100557
145_1_ICL_chow_S1_R2_001										5.688949795619277	1.1870384723715568	2.7350900625114645	1.4703915483837058	4.161646362673857	1.774176705652637	3.226655595974011
145_1_SCL_chow_S49_R1_001										4.66504955643915	1.0920155160933978	2.687578860103922	1.3076259367277956	2.646161947870659	0.9484471014266896	5.112076031355632
145_1_SCL_chow_S49_R2_001										3.4233746134579324	1.001740068103812	2.648917783738335	1.2919032762134641	2.545260636318277	0.6988228221511654	0.6340816123121743
145_1_ZIL_chow_S66_R1_001										7.064096628191619	1.5665993419745325	3.34671186727458	1.5462860595669319	3.5717353026817307	1.400002327267067	9.928864754856544
145_1_ZIL_chow_S66_R2_001										4.934821856965346	1.3214378537648357	3.3871630591637065	1.6126423795336846	4.142356482252669	1.4587197817080315	2.110026348166465
145_2_HIPL_chow_S8_R1_001										4.521315919560644	1.4700854529427227	3.359582567028981	1.8896613348768385	6.572507395685677	2.8711386751042935	46.80391346654212
145_2_HIPL_chow_S8_R2_001										4.7219024697533465	1.7451947002543662	4.374085318108474	2.256047592074784	6.341071568037577	3.6990342510385332	38.396550668657966
145_2_Hyp_chow_S41_R1_001										8.086788576151461	1.7016631471337265	2.604492897602666	1.1007665675574125	3.017957427456643	1.2480894135688967	4.7340981215235765
145_2_Hyp_chow_S41_R2_001										6.096850582272001	1.1773473818788986	1.9495497376918893	1.0797305237094026	2.9920413391015415	1.154924841890946	2.413504767472263
145_2_ICL_chow_S23_R1_001										4.484422853890072	1.506015974215731	3.321858576458921	1.873317053833778	6.328444347990338	3.880699557183774	54.61957448450432
145_2_ICL_chow_S23_R2_001										4.598329791399102	1.5973090918570798	4.225595694767261	2.2842302369004113	6.829141053346602	3.6481109459706023	48.566477693604206
145_2_SCL_chow_S34_R1_001										5.298794456652487	1.08831443366849	2.2991187496981498	1.1209229342203688	2.5440421209057815	0.7842798882099005	4.2990624483404964
145_2_SCL_chow_S34_R2_001										4.024540384840886	0.8563411689343048	2.0786408233018157	1.0671712327893894	2.519540406472327	0.6381611199135507	0.8613199746105362
145_2_ZIL_chow_S11_R1_001										6.401784625053082	1.4758472093168846	3.1204969678827763	1.4495769702246002	3.4422370401521754	1.2636270128436493	4.669785911395941
145_2_ZIL_chow_S11_R2_001										4.647394449938998	1.1214222415750026	2.809293282640974	1.361308890625047	3.3658244767757433	1.3282732676655487	1.7301780268722213
145_3_HIPL_fast_S45_R1_001										8.78740802159967	1.793827518538412	2.699916276483205	1.1588281734911854	2.9153781484599404	1.090763114509104	3.7791502457988977
145_3_HIPL_fast_S45_R2_001										6.735349225266398	1.2626430264252704	2.040737776812763	1.015446398019651	2.632449926329918	1.051085475543912	2.055298498750119
145_3_Hyp_fast_S57_R1_001										5.510009248296364	1.171047807071529	2.6682398728537655	1.4378203039170272	3.1821153937041706	1.1863814667981876	5.181614700134926
145_3_Hyp_fast_S57_R2_001										3.894588844830197	0.9680990220723644	2.4911357443553457	1.4193993917383663	3.1923668010166195	1.1948139717337416	1.2622303462926663
145_3_ICL_fast_S22_R1_001										4.5262084678416965	1.4682778278194364	3.120743922125583	1.925598314764945	6.67238905886383	3.9126921427903993	53.03098851057532
145_3_ICL_fast_S22_R2_001										4.359846804225001	1.5666857083940648	4.12278014285856	2.408487348521462	6.842101827564038	3.384254834331857	46.45577278351224
145_3_SCL_fast_S63_R1_001										5.5244025125024745	1.2414786585786861	2.7411929815232137	1.249158410355214	3.253942967963107	0.9968658041377341	7.347221344148037
145_3_SCL_fast_S63_R2_001										3.9086283277709146	0.9944311032293148	2.553878655126614	1.3687115851628047	3.0765192161984096	1.0078126332212225	1.3644182548986754
145_3_ZIL_fast_S42_R1_001										6.919779337270537	1.5238474338894854	2.822220423341449	1.3186956256865243	3.2881199712337716	0.9292233650579687	3.9458933727612293
145_3_ZIL_fast_S42_R2_001										5.126165139646911	1.0544765561963811	2.411675529876704	1.2778322735615004	3.1857855325986284	1.0238000257237079	1.6086947387216228
145_4_HIPL_fast_S17_R1_001										8.85091900679749	1.8028698257430733	2.797394178384855	1.1375540058654217	2.9526331821373804	1.2848072342579429	5.052427733832005
145_4_HIPL_fast_S17_R2_001										6.022789705801142	1.2382749047680595	2.148777042619608	1.0446437992270718	2.7992889821695845	1.1091161841570139	2.4853868550036884
145_4_Hyp_fast_S29_R1_001										11.287142011478004	2.5035781698737	3.4409307825426545	1.383269261344206	4.312591760840409	2.0637505908395526	7.206811937741711
145_4_Hyp_fast_S29_R2_001										8.7417736149012	1.7356662146465807	2.628331200877103	1.36968448822217	4.476079494103096	1.7725691479206134	4.070560325215194
145_4_ICL_fast_S24_R1_001										3.8056776513084167	1.2884031629984998	3.359885861506599	1.3678119644090558	2.859096045591635	1.2366064951239115	8.012070720788756
145_4_ICL_fast_S24_R2_001										3.274761726610942	1.3566647306938409	3.6830115802793073	1.614216223897597	3.0572870681553814	0.8382831905873611	1.2787459332810713
145_4_SCL_fast_S30_R1_001										9.151742388803743	1.9840561291096313	3.0098297610936053	1.1652610654462399	3.0643897092233803	1.3695798230405472	6.06391187435442
145_4_SCL_fast_S30_R2_001										5.8887354885445635	1.203627944667125	2.0773979552622475	1.0719532580790896	2.991939309581536	1.135782265883033	2.0890869071831175
145_4_ZIL_fast_S5_R1_001										3.0607061771538913	1.0777889453585634	2.4361534224214725	1.2062491273670626	4.660786304716492	3.163167872189159	68.11124005647176
145_4_ZIL_fast_S5_R2_001										3.038166646110707	1.1139949436687882	2.6282373985512097	1.4494247034713923	5.569394060159313	3.6367395956384003	62.83881103310415
145_5_HIPL_fast_S58_R1_001										5.467250562756849	1.1678119381343954	2.523485175763908	1.236985413910166	2.316773708726529	0.8360991260975649	3.971013290934817
145_5_HIPL_fast_S58_R2_001										4.161742965751064	0.9245331376228776	2.3849104745258365	1.0338764136927012	2.2928933455394302	0.7956569200111008	0.6861816254780729
145_5_Hyp_fast_S17_R1_001										1.8369160853068784	0.6896201758512832	1.6934930119841711	0.8267591325199254	2.9199914071094275	1.8047234306284516	80.81982228337664
145_5_Hyp_fast_S17_R2_001										1.9539239363096768	0.7851012970425844	2.0434182438650135	1.025554731263289	3.2596409058990465	1.9898908241889353	76.88898630050149
145_5_ICL_fast_S32_R1_001										5.134513283255668	1.115860555650308	2.255109054372368	1.2348566615178245	2.8944435209544856	0.726133450369436	10.49627387983674
145_5_ICL_fast_S32_R2_001										4.005531396094604	0.926033271855152	2.296968978452803	1.3068560540581795	2.919712176286048	0.9070131007342148	1.6598617023628601
145_5_SCL_fast_S18_R1_001										7.99903863172553	1.6904998445144332	2.7395319790718324	1.1410140684493066	2.991495929798803	1.4218749365960022	6.7374282707701365
145_5_SCL_fast_S18_R2_001										5.081242235746202	0.9852687877209639	2.236267883452577	1.1247749681797272	3.0520188678738585	1.1065753797504745	2.168289186599181
145_5_ZIL_fast_S62_R1_001										12.59247386443131	3.0574817473010465	4.244514231077921	1.428709894028088	3.8064054183676546	1.7790455285957394	8.664364610275173
145_5_ZIL_fast_S62_R2_001										9.64387569353614	2.075321202779572	3.111041708814921	1.4411405087202607	3.726379244673286	1.9017753590677204	3.8730794450418102
14_Highfatdiet_Hip_left_S50_R1_001										4.9187706147870776	1.0620280006580283	2.2395681043045133	1.0288262915493236	1.8411031557663704	0.7890564448213354	1.6613339635852982
14_Highfatdiet_Hip_left_S50_R2_001										4.931964061259418	1.0088888131843525	2.4851391112949437	1.0087042399460602	1.8283958330984598	0.7870065866367194	1.5517604380307568
14_Highfatdiet_Hyp_both_S28_R1_001										4.937137087274243	1.0413190082267167	2.394006177683751	1.1343632872441511	2.1636489259470175	0.8903880783654358	1.8260149327200454
14_Highfatdiet_Hyp_both_S28_R2_001										4.933828258585138	1.0395226735848144	2.6423027789162523	1.210042468423483	2.161856708436706	0.905377460273924	1.758381390556306
14_Highfatdiet_IC_left_S58_R1_001										4.2380656352222035	1.0408298272284704	2.605770149112692	1.318051805853557	2.137968054355343	0.7546319748341299	2.374736665080751
14_Highfatdiet_IC_left_S58_R2_001										4.480426740367183	1.0086811434499425	2.9228347918195787	1.3276024948261145	1.9962044128866385	0.8813853987170449	2.221216964967553
14_Highfatdiet_PFC_left_S75_R1_001										5.090340452481388	1.0216922401186395	2.221869710363027	0.9779099051881821	2.0161836084125766	0.6940923759116957	1.7356436978927154
14_Highfatdiet_PFC_left_S75_R2_001										4.976153908482688	1.052045153647633	2.4201395425348524	1.0089518601736853	2.038763796253066	0.9128854096866806	1.35429267437983
14_Highfatdiet_SC_left_S74_R1_001										5.5294773278845835	1.1291052755935904	2.680333961114979	1.2483403756132094	2.6028668150218515	1.0165583140000374	2.6922644320160254
14_Highfatdiet_SC_left_S74_R2_001										5.472178693343818	1.0879965715453421	2.7097070270958468	1.4389466555403858	2.465237489766177	1.1949867691133385	2.619789476205497
15_Highfatdiet_Hip_left_S27_R1_001										5.22622233972134	0.990841736885964	2.1758288611789904	0.8706753912300741	1.770265280913081	0.8287255029457744	1.9447075837021706
15_Highfatdiet_Hip_left_S27_R2_001										5.227211675889803	1.068610741600814	2.299973924376005	0.8925384678051503	1.761805869774581	0.9204742991496166	1.8045278155722493
15_Highfatdiet_Hyp_both_S18_R1_001										5.579029242969052	1.1442990495923215	2.673212888521255	1.3382762378851212	3.015138411276578	1.1451922579868388	3.413841690812506
15_Highfatdiet_Hyp_both_S18_R2_001										5.607220048699895	1.1172751529435043	2.931747688973654	1.572877182214032	2.8621542313836756	1.3329197647616273	3.1408457628021593
15_Highfatdiet_IC_left_S55_R1_001										4.652187843988524	1.0346757574294165	2.8615397118341943	1.417166323307457	2.249009473182013	0.7954622442979044	1.1155231243015766
15_Highfatdiet_IC_left_S55_R2_001										4.506221824490391	1.117240559226529	3.32587558374066	1.472341478672966	2.3054753311514884	0.6175782622825022	1.0711716946490841
15_Highfatdiet_PFC_left_S72_R1_001										7.901902969740526	1.5097319659884068	2.5787053063196113	1.1191994571532504	2.899604548106955	1.0877131061923193	2.6348695771977413
15_Highfatdiet_PFC_left_S72_R2_001										7.461114310494836	1.386823033450359	2.8122943581553943	1.1787151535954004	2.9452512589004898	1.5944608478728566	2.021006608973124
15_Highfatdiet_SC_left_S41_R1_001										5.630930879870457	1.1928423614813042	2.6990873744706056	1.21674809417682	2.433005295750769	0.8625974238979702	2.0806194531344873
15_Highfatdiet_SC_left_S41_R2_001										5.534744963680976	1.1232158583642535	2.844384819950975	1.4239501042986062	2.2778970988777694	0.9996960202948588	1.7987590481333895
16_Highfatdiet_Hip_right_S8_R1_001										4.297526345057428	0.9662196892316652	2.000368692609056	0.7641625796309082	1.6401602247512426	0.8421855777606078	1.0148426588333084
16_Highfatdiet_Hip_right_S8_R2_001										4.301523558566543	1.0989951940308762	2.1664206280536926	0.7111147516920283	1.921565194760937	0.7067024425940881	0.7764981608469148
16_Highfatdiet_Hyp_both_S85_R1_001										5.577570883837639	1.1040838478452923	3.043297060691955	1.7262466708920332	3.607976828669889	1.3445662883129221	5.877819890111626
16_Highfatdiet_Hyp_both_S85_R2_001										5.365784266541086	1.1337554820302513	3.113320346157422	1.7848116825612592	3.2811233401612725	1.51182384525759	5.967886748620227
16_Highfatdiet_IC_right_S46_R1_001										5.458113394362223	1.0842342183290357	2.575685035038313	1.2317925388569255	2.3404587787255298	0.7658627448051815	1.9917866209122996
16_Highfatdiet_IC_right_S46_R2_001										5.568623694629965	1.109983766613867	2.7678700247512213	1.3539710174328181	2.400836392299502	0.947448849444623	1.3688807248935508
16_Highfatdiet_PFC_right_S76_R1_001										8.133420829884022	1.4845064359974065	2.376300390958241	0.9737870005539168	2.1464520947616488	0.7419414368513553	2.312127959753468
16_Highfatdiet_PFC_right_S76_R2_001										8.211991053290324	1.418337751735278	2.445239183217389	1.1279186081137271	1.9975847154392015	0.9054286215092198	2.216911344962341
16_Highfatdiet_SC_right_S59_R1_001										4.34779343848651	0.9357430943231332	2.325836585147779	1.037288531159613	1.9395905014779293	0.8653682341658078	2.496526041587881
16_Highfatdiet_SC_right_S59_R2_001										4.333476348099372	1.0155034974436394	2.646065611064062	1.156707412731548	1.637182163363543	0.9516978165602599	2.0993870666230428
17_Highfatdiet_Hip_right_S33_R1_001										6.2811798553286575	1.1028876392290017	2.21595714109956	1.008516366616983	2.0009439454685713	0.7064330926915126	1.9239568046581021
17_Highfatdiet_Hip_right_S33_R2_001										6.3711587480788685	1.106739329113485	2.3272565574506237	1.1142767341515682	1.8269029903331464	0.7070152018583663	1.988852850427691
17_Highfatdiet_Hyp_both_S26_R1_001										4.5793078528220486	1.0073255188001835	2.4850808289069137	1.1140531613842297	2.1993668509265243	0.9547359561548961	2.701805780726423
17_Highfatdiet_Hyp_both_S26_R2_001										4.528605046035275	0.9796634567708881	2.6458791766820813	1.2319977062047043	1.8899045466595443	1.1689216420802164	2.690372999205165
17_Highfatdiet_IC_right_S29_R1_001										4.614537824281134	0.9442457782947974	2.333799629690605	0.9875929703465895	1.315766294936413	0.3670474734756015	0.7234953063960505
17_Highfatdiet_IC_right_S29_R2_001										4.834215131350283	1.012665375196253	2.5322962218080707	1.0754136318390493	1.5087130775614024	0.2762840248656829	0.42020553127445304
17_Highfatdiet_PFC_right_S89_R1_001										6.557181519566438	1.2212430998548187	2.371387009003124	1.0118165776002226	2.081753795470195	0.7473284787802387	2.1671355886002783
17_Highfatdiet_PFC_right_S89_R2_001										6.403413286571694	1.1962454705692123	2.700938421606882	0.9659489353389336	1.9209981827885545	1.142320465999094	1.7853048157891849
17_Highfatdiet_SC_right_S64_R1_001										4.710443803023219	1.03738025012542	2.272348350324158	1.0114719049060361	1.9217128317304564	0.7842935126106765	1.7606052051035586
17_Highfatdiet_SC_right_S64_R2_001										4.672038909634687	1.0039793524552596	2.5196046640314864	1.1278700304847242	1.9385674319801653	0.9816565745124733	1.5657832971789882
18_Highfatdiet_Hip_right_S53_R1_001										4.5260451793059655	1.023953851496206	2.0977813986260636	0.8255219175338687	1.7643818316336424	0.702888793012842	1.4872620460581067
18_Highfatdiet_Hip_right_S53_R2_001										4.631951504849418	1.0048584409087469	2.3478923422995504	0.7962234907948288	1.6834214830251264	0.9267394735078218	1.1910563762723263
18_Highfatdiet_Hyp_both_S13_R1_001										4.333340112535121	0.9521786721076799	2.4364960396672175	1.1087913030780432	2.031860922284422	0.8125004207537417	2.369060833268243
18_Highfatdiet_Hyp_both_S13_R2_001										4.217247698718339	0.9722547930138343	2.725565336598098	1.0177947182836595	1.857777813362779	1.1633430170521462	1.9732751798585617
18_Highfatdiet_IC_right_S70_R1_001										4.424324881220494	1.0320561235146166	2.6421870347875345	1.2920407915170677	1.9753568835004418	0.8378439992292264	2.4101887630983763
18_Highfatdiet_IC_right_S70_R2_001										4.288979518204358	0.9877292539148816	2.9243836914252204	1.3286847841780869	1.822548666193891	1.0655688496259765	2.3279893730391623
18_Highfatdiet_PFC_right_S48_R1_001										5.716830313710367	1.005173172296464	2.1394956607242386	0.9001257709763976	1.864125916660599	0.6968816788921978	1.6667464434612418
18_Highfatdiet_PFC_right_S48_R2_001										5.451697162492521	1.0674650762916384	2.359044981044454	0.9070744205406491	1.7193640053738757	0.8453903147905404	1.4510821399803546
18_Highfatdiet_SC_right_S90_R1_001										6.043287313119464	1.1393757211299058	2.327150487385358	0.9292955537768697	1.9699872167266326	0.7407643888180561	2.225291281124111
18_Highfatdiet_SC_right_S90_R2_001										5.995856072943812	1.1952967572862263	2.473467854667883	0.9720806818033915	1.8886986959945915	1.0720620321264678	1.5973493254244728
1_Chow_Hip_left_S17_R1_001										4.773849381029431	0.9986124285929358	2.35044614270187	0.9195154324758913	1.7703081327956018	0.5995770771688063	1.4979208824543817
1_Chow_Hip_left_S17_R2_001										4.824022008393566	1.0333795560919365	2.549991555521803	0.8863849434909766	1.7919988793006243	0.957341201554807	1.0904431260583354
1_Chow_Hyp_both_S80_R1_001										5.093684168605645	1.03405274064135	2.351612620084061	1.1111959955165942	1.9653408251623445	0.7390910807019875	2.649904720770796
1_Chow_Hyp_both_S80_R2_001										5.14262549254918	1.0015374071483734	2.5079243476382946	1.16480802706426	1.7619716668037027	1.1002552099115916	2.4676757389823276
1_Chow_IC_left_S5_R1_001										3.578824875730318	0.8933078178793549	2.2206445009402898	0.8159219809201299	1.5102381203370703	0.8952383665808759	1.0170603082956051
1_Chow_IC_left_S5_R2_001										3.525189903538902	0.9816812320202268	2.3587245361370877	0.7467916030212468	1.8750315093000827	0.6660330750898327	0.6850254546764639
1_Chow_PFC_left_S1_R1_001										6.861249650966239	1.2744162980305096	2.3029820722989416	0.9447915375420026	2.0673682593048888	0.8910623293720191	2.690248368042746
1_Chow_PFC_left_S1_R2_001										6.69893864021738	1.2437991541461129	2.4403835602485744	1.0217798144312074	1.890543795435628	1.0747026575574015	2.558240055169138
1_Chow_SC_left_S21_R1_001										6.152939838281625	1.2136880332814604	2.3391964372652807	1.2011540921534887	2.5571898308357905	0.8028784305276173	2.179295467643511
1_Chow_SC_left_S21_R2_001										6.442015931658816	1.160025376784282	2.451492744450703	1.3924279395457226	2.5153607786171057	0.8068189987319097	2.0441643571650503
2_Chow_Hip_left_S71_R1_001										5.97990293765204	1.140208786062934	2.2260828261811842	0.9274233618103694	1.8467578649715999	0.6398658377806947	1.801649460758645
2_Chow_Hip_left_S71_R2_001										5.004111320647846	1.0912271531938087	2.3326994821965874	0.9391635145757761	1.8895749068434085	0.9786789332892315	1.1386124505127997
2_Chow_Hyp_both_S44_R1_001										8.378001250595348	1.5434912106424286	2.4934723451942693	1.0468300483792694	2.5059034911459213	0.9100815514155987	3.3248572962021634
2_Chow_Hyp_both_S44_R2_001										8.438943654280422	1.5299468845802726	2.3882053379202453	1.154370002639406	2.6079682721173962	0.8404982123612204	3.3457342521465967
2_Chow_IC_left_S14_R1_001										4.726409508166335	1.0364321516854937	2.401455883702247	1.0916818779581206	1.59276703432412	0.6075826761932424	1.2498620954074646
2_Chow_IC_left_S14_R2_001										4.563887505944899	1.0293555241493892	2.6727063978077776	1.1263598753793378	1.6143096142344142	0.7541124366204152	0.9951047779609387
2_Chow_PFC_left_S63_R1_001										6.836151241027904	1.2755680495290105	2.685881072759998	1.1570675428191017	2.4764081498192447	1.014367258205856	2.2742563377762313
2_Chow_PFC_left_S63_R2_001										6.664792135192786	1.2290030260025493	2.848787157466285	1.3315966612386143	2.3248214574593495	1.0823423423853868	2.2083317079103937
2_Chow_SC_left_S43_R1_001										5.1042527533021405	1.0830361146437215	2.39104437425845	1.0974351001217988	2.0873712333930268	0.7639538460655707	1.394084958697049
2_Chow_SC_left_S43_R2_001										4.991554507544387	1.0286584767829454	2.666198435628574	1.2797362628183986	1.8964623370172264	0.8915063380508822	1.2922058829656877
3_Chow_Hip_left_S4_R1_001										5.4579479586165025	1.0029282423132233	2.1876857087731887	0.9416617599206872	1.8771789436612336	0.6611762744911168	2.0432602898140853
3_Chow_Hip_left_S4_R2_001										5.281991154765511	1.0695718040811506	2.3906110616720295	0.9069039554937243	1.8469690210029068	0.9719266621101533	1.5948330869613465
3_Chow_Hyp_both_S78_R1_001										7.302529113462196	1.407945222119071	2.2627701995881626	1.0565931515439273	2.3952252476929345	0.8706520107158823	3.727064688394814
3_Chow_Hyp_both_S78_R2_001										7.243192640481909	1.3392269630992717	2.387215341827751	1.180011120131115	2.340140270714312	0.8401920312434294	3.6776960846426667
3_Chow_IC_left_S67_R1_001										5.290954074066362	1.0341407488756829	2.2544382044556346	1.1518023171234766	2.3064106539768985	0.7385285618468752	1.906669708170562
3_Chow_IC_left_S67_R2_001										5.239221513541083	1.028213355126412	2.600494026169511	1.3388201275919305	2.32788418404165	0.6659646626857271	1.5554197271786443
3_Chow_PFC_left_S34_R1_001										7.381393118322954	1.3849901959102189	2.516893693718827	1.0970292987013084	2.2812690650096545	1.0097377682041573	2.109538531003605
3_Chow_PFC_left_S34_R2_001										7.190783587144447	1.3022263449131943	2.6685313703798847	1.1212940410771635	2.37642350049901	1.1054839207220633	1.7124696085486846
3_Chow_SC_left_S87_R1_001										4.2895639179691205	0.9839538815148273	2.588883111842194	1.2005879381463695	1.7621401598660742	0.6191805525008152	1.395472367748141
3_Chow_SC_left_S87_R2_001										4.250709612113933	1.1173499534745104	2.777899552545561	1.2101951929426262	1.7241663974473285	0.7635251652908723	0.9634149352590087
4_Chow_Hip_right_S68_R1_001										3.911656476278233	2.3457215424808013	8.603547803288148	5.1241192244980285	10.6360980225168	5.128151721017845	39.42618091651168
4_Chow_Hip_right_S68_R2_001										3.326347141422404	2.2028474974375207	8.785883188547357	4.839323419782732	7.237688888610602	3.1272831840129225	42.61338073958682
4_Chow_Hyp_both_S25_R1_001										4.671805226545102	1.0227340755697887	2.356954372150054	1.1179368074732048	2.136265763936726	0.9524903108653981	2.6979504782449992
4_Chow_Hyp_both_S25_R2_001										4.63890417790203	1.0350856093399252	2.5123515589419507	1.1869186615318192	1.961007076228464	1.1456126173176695	2.4778079519062968
4_Chow_IC_right_S69_R1_001										4.552249744344747	0.9798758851134308	2.4875835625420484	1.1923441060086524	1.9673536763534645	0.646599511442884	3.0517788522560907
4_Chow_IC_right_S69_R2_001										4.617167057931887	1.0864372930443411	2.874899854884118	1.2530928499618321	1.8862865615515083	0.8654725779320342	2.0632076599064577
4_Chow_PFC_right_S6_R1_001										8.970686403126471	1.6379063918204564	2.7813695830744054	1.1655014186417127	2.7561417816566602	0.9566826774982081	2.9464826791887675
4_Chow_PFC_right_S6_R2_001										8.783750760024247	1.573895620953227	2.956385203516704	1.2344881656822853	2.651853275208562	1.264272710800846	2.5790694082623156
4_Chow_SC_right_S65_R1_001										6.318096850396991	1.233118851540364	2.291455242155861	1.0813725512076746	2.4201757005738456	0.754736564210914	2.572598228621258
4_Chow_SC_right_S65_R2_001										6.376974584237752	1.2296887047500302	2.299205688059374	1.2463978571073255	2.374798697422167	0.8616742926809714	2.519688151421405
5_Chow_Hip_right_S54_R1_001										9.1279917915509	1.6344651216158395	2.3269013833811076	0.9748390437087764	2.1879985553315837	0.7797787635384966	2.497164072096508
5_Chow_Hip_right_S54_R2_001										9.165030240961917	1.5840112561113797	2.3246745743075192	1.119458840096454	2.253568232657992	0.7673353380915954	2.436035708928869
5_Chow_Hyp_both_S84_R1_001										4.832721620810805	1.0272646933890848	2.5048421462617947	1.1857100047314424	2.2150286039192095	0.7049738032969561	2.390555001390532
5_Chow_Hyp_both_S84_R2_001										4.701332798186445	1.0369930214823873	2.7376107980105115	1.275038164783688	2.0538733972405585	1.1681609073755732	1.9111557904229162
5_Chow_IC_right_S15_R1_001										4.191546616811604	0.9771233786254744	2.330168168072879	1.060029907839889	1.7406272743300528	0.5719341530885592	1.2746306421947067
5_Chow_IC_right_S15_R2_001										4.137260856017776	0.9816791176943775	2.622594193616248	1.0356652116672196	1.6204846113559639	0.7621315145968377	1.206253468080668
5_Chow_PFC_right_S11_R1_001										5.65387236906841	1.1815908974974727	2.4543168584939448	1.0626672521789715	2.3867533803394854	0.9649457619675956	2.999696675829944
5_Chow_PFC_right_S11_R2_001										5.573723508098942	1.1337210678329954	2.565443842994388	1.2939432395558028	2.2351687918470877	1.1270132382211984	2.7023555398457133
5_Chow_SC_right_S47_R1_001										4.660977504732973	1.037481526242517	2.3383029480068784	1.0696319816108868	1.9909889640340457	0.7356845301236232	2.1406394488755214
5_Chow_SC_right_S47_R2_001										4.659609651716449	1.0051496990061688	2.544574434743259	1.1534810560392739	1.9753006219539178	1.0419705011245224	1.6035600317721739
6_Chow_Hip_right_S86_R1_001										5.433434447459901	1.0418792139351076	2.087729607037455	0.9064465463380862	1.5768434059253225	0.7380852691019285	1.6026528306902366
6_Chow_Hip_right_S86_R2_001										5.473052512304148	1.0497225546193594	2.327908831442315	0.8514354992149704	1.564822233256722	0.8373579210088786	1.405290427129923
6_Chow_Hyp_both_S66_R1_001										4.109620760042558	0.9939425395363297	2.689307500934684	1.3542705502705257	2.434842867977693	0.933194749861515	2.1310435752917667
6_Chow_Hyp_both_S66_R2_001										3.9067340759981666	0.9992730265120896	2.9030150407208524	1.4238908239048687	2.4970691938112437	0.9657286899028675	1.9193441666822537
6_Chow_IC_right_S22_R1_001										4.535275931035388	0.9932292764538923	2.3606584608526133	1.1050398070084748	1.9026393706997036	0.6604228896845241	1.3253169035322028
6_Chow_IC_right_S22_R2_001										4.54384462548488	1.0139253311065366	2.6080046004444983	1.154519026534261	1.8584112390648924	0.7644959013775654	1.0422321369134988
6_Chow_PFC_right_S61_R1_001										4.709361252695402	1.0967115616355245	2.251236709174948	1.0231323322309847	2.170212826231788	1.0309493107421825	1.544036325680374
6_Chow_PFC_right_S61_R2_001										4.55344248089048	1.1020017831341746	2.512354651984801	0.9827410436005599	2.212256178817726	1.0647374068509674	1.4516315682430836
6_Chow_SC_right_S31_R1_001										4.0868843077848735	0.6666377965093706	1.5082125194260383	0.6057899571929007	0.9961734517789861	0.3477651335054298	0.7244893746913095
6_Chow_SC_right_S31_R2_001										3.4489870948467893	0.744412121463299	1.7233967602028926	0.514638017411291	0.9519107557414572	0.37988658123265895	0.49153983991334255
7_Fasting_Hip_left_S45_R1_001										5.5614210720765636	1.0561426239302787	2.267134054718137	0.9953460625131181	1.839221052787926	0.6826039824838777	1.3647116209262373
7_Fasting_Hip_left_S45_R2_001										5.601929547631683	1.0482170195463971	2.5952533236307214	1.0981341958832702	1.706263274641935	0.7093202452040915	1.2571152065663962
7_Fasting_Hyp_both_S49_R1_001										4.832607776413051	1.057818867169684	2.311603612606367	1.0666371492391418	2.243524388529119	0.9135851107805731	2.159606456603224
7_Fasting_Hyp_both_S49_R2_001										4.675192132958801	1.0673219754610874	2.452067961531629	1.1349808370024679	2.128216020271728	1.1503307979098292	1.9772513070173587
7_Fasting_IC_left_S19_R1_001										4.250356796996963	0.9932663736520874	2.2091242369968027	1.0722668066820276	1.8184526164852337	0.6032638885234353	1.4374475074967292
