comparison,module,coef,pvalue,pvalue_bh
chow.vs.fast,HY__19,0.15857172599897043,0.03753836054105538,0.5581271774099955
chow.vs.fast,SC__35,0.13507231722466034,0.03807424918409174,0.5581271774099955
chow.vs.HFD,SC__79,0.02653860693592974,0.03898861430772246,0.5581271774099955
chow.vs.HFD,HY__55,-0.015247865273565298,0.03982076772749578,0.5581271774099955
chow.vs.HFD,HY__34,0.01804359836930579,0.04004373069307035,0.5581271774099955
chow.vs.fast,HY__20,0.01848322432087873,0.040065451147359765,0.5581271774099955
chow.vs.fast,SC__78,0.043875780573922094,0.041986953131845015,0.5581271774099955
chow.vs.HFD,SC__30,-0.06481572224368688,0.04315093760581351,0.5581271774099955
chow.vs.fast,HY__07,0.029925562019835584,0.04329086787231505,0.5581271774099955
chow.vs.HFD,HY__37,-0.038349331610714014,0.04347389253102306,0.5581271774099955
chow.vs.fast,SC__90,-0.14832263582052374,0.04454851208965484,0.5581271774099955
chow.vs.HFD,SC__78,-0.024300890805083776,0.044676300963081506,0.5581271774099955
chow.vs.HFD,HY__49,-0.2753619207419841,0.04571584144133812,0.5581271774099955
chow.vs.fast,IC__07,-0.044630207593679826,0.04673354144300913,0.5581271774099955
chow.vs.fast,HY__66,-0.02671790721647858,0.04742719885206745,0.5581271774099955
chow.vs.HFD,HY__50,-0.02102609080749666,0.04854166137616125,0.5581271774099955
chow.vs.fast,HPF__13,-0.029240809296869476,0.04964037697322965,0.5581271774099955
chow.vs.fast,SC__53,0.057622204236433903,0.050448241187172976,0.5581271774099955
chow.vs.fast,PFC__49,0.03523866068555119,0.051226134335593795,0.5581271774099955
chow.vs.HFD,HY__42,-0.1902547286300314,0.051255508931727145,0.5581271774099955
chow.vs.fast,HY__75,0.0740290269374083,0.05174183174692856,0.5581271774099955
chow.vs.HFD,IC__33,-0.044969064478320525,0.052731757183252126,0.5581271774099955
chow.vs.HFD,HY__61,-0.06875987828830121,0.05332325960421051,0.5581271774099955
chow.vs.fast,HY__52,-0.11347398898973578,0.05345259482492241,0.5581271774099955
chow.vs.fast,SC__21,0.030567800356764825,0.05455455287863027,0.5581271774099955
chow.vs.HFD,SC__05,0.09843018641318954,0.054979692103074185,0.5581271774099955
chow.vs.HFD,PFC__34,0.10487041952741954,0.0561262680035325,0.561262680035325
chow.vs.fast,SC__26,-0.15191873164601927,0.05841236786135086,0.5755336245162511
chow.vs.HFD,IC__46,-0.05945451861935852,0.06102467428398297,0.592558431453168
chow.vs.fast,PFC__78,0.13401180621257222,0.06297206004660376,0.6027325747317788
chow.vs.fast,HY__42,-0.12344635508284557,0.06889207766527658,0.6501083385314833
chow.vs.HFD,PFC__17,-0.02325319133607111,0.07260943740670503,0.6673296318084598
chow.vs.HFD,HPF__08,-0.16757747179979166,0.07300245146000661,0.6673296318084598
chow.vs.fast,SC__57,0.04248796253777318,0.07370506381168064,0.6673296318084598
chow.vs.fast,IC__32,-0.039160007541979715,0.07538527638644106,0.6734418023855402
chow.vs.fast,HY__06,0.1257410845206518,0.07816876599859152,0.6891193844612673
chow.vs.fast,PFC__22,0.1100443520167049,0.07961986459983329,0.6927962244401078
chow.vs.fast,HY__12,-0.016333725247480807,0.08167081047805487,0.7015313207730354
chow.vs.fast,HY__55,0.015262733759202469,0.0847817638468122,0.7063404458752703
chow.vs.fast,IC__13,0.03319677565213847,0.08486498463720488,0.7063404458752703
chow.vs.HFD,HPF__30,-0.02720765066519031,0.08539339718790583,0.7063404458752703
chow.vs.fast,HY__36,-0.11209055179951073,0.08700540367380624,0.71089781050549
chow.vs.fast,HPF__25,-0.028227956513963152,0.09014498121156897,0.7276763543584482
chow.vs.fast,HY__70,-0.04267038804179956,0.09150109079818838,0.7298301289855502
chow.vs.HFD,PFC__32,-0.03385686684665768,0.0943036396681543,0.7433345715019222
chow.vs.HFD,HY__05,0.0883505913426787,0.09703139346084054,0.7456033904722307
chow.vs.fast,HY__77,-0.11080750387879548,0.09922014173774633,0.7456033904722307
chow.vs.fast,HY__44,0.15353710027835246,0.10059450655204058,0.7456033904722307
chow.vs.HFD,IC__07,0.04554840338037627,0.1013210282561098,0.7456033904722307
chow.vs.fast,HY__35,0.15662744384420202,0.10148814662437775,0.7456033904722307
chow.vs.HFD,HY__26,-0.15522994068477822,0.10252615127817218,0.7456033904722307
chow.vs.fast,SC__28,-0.2501578062331845,0.10664638102917226,0.7456033904722307
chow.vs.fast,HY__79,-0.03207131507350624,0.10778882369465724,0.7456033904722307
chow.vs.fast,SC__63,0.18713834657485467,0.10860018740915738,0.7456033904722307
chow.vs.fast,HPF__31,0.06502631352366665,0.10918140597361435,0.7456033904722307
chow.vs.HFD,PFC__65,0.07303338068800887,0.10962656352815406,0.7456033904722307
chow.vs.fast,HY__57,-0.10403007227740067,0.1107170251317136,0.7456033904722307
chow.vs.HFD,IC__15,-0.015673303105379423,0.11081794145919915,0.7456033904722307
chow.vs.HFD,SC__14,0.06237094598675149,0.1113435220917826,0.7456033904722307
chow.vs.fast,PFC__28,-0.014803805628696877,0.11184578037952589,0.7456033904722307
chow.vs.fast,IC__43,0.05234520639267597,0.11245609544765973,0.7456033904722307
chow.vs.HFD,SC__68,0.06856562093526569,0.11350976989278737,0.7456033904722307
chow.vs.fast,PFC__08,-0.0209977316293718,0.11940526994956648,0.7662164629424624
chow.vs.HFD,HY__39,-0.040496140978682434,0.12072502064445777,0.7662164629424624
chow.vs.fast,SC__03,-0.020770645164658222,0.12153677897611861,0.7662164629424624
chow.vs.fast,SC__76,-0.07560082081277428,0.12318587585907581,0.7662164629424624
chow.vs.fast,PFC__60,-0.04217262652213165,0.12323124349241509,0.7662164629424624
chow.vs.fast,HPF__26,-0.07629895182767711,0.12350951939968051,0.7662164629424624
chow.vs.fast,HPF__17,-0.022788620722401138,0.12603506805090003,0.7724804154440588
chow.vs.HFD,PFC__36,-0.03965409683612732,0.1268251428340992,0.7724804154440588
chow.vs.fast,SC__80,-0.1984341310379051,0.13076916712261352,0.7825276807065642
chow.vs.HFD,SC__10,-0.11045659458908934,0.13081059737184358,0.7825276807065642
chow.vs.fast,SC__64,0.03949032684539818,0.1371109415694488,0.8043673041081237
chow.vs.fast,HY__01,-0.10338836371995912,0.13763632903394268,0.8043673041081237
chow.vs.HFD,IC__08,-0.03137441115403479,0.13862654259659551,0.8043673041081237
chow.vs.fast,SC__20,-0.1375005753279427,0.13964379955125902,0.8043673041081237
chow.vs.HFD,HY__33,0.014155405050105294,0.14060542238641888,0.8043673041081237
chow.vs.fast,SC__52,0.09011936208579183,0.1416646893802367,0.8043673041081237
chow.vs.HFD,IC__01,-0.053321247707719475,0.14492238841431299,0.8093254792407991
chow.vs.fast,SC__22,-0.06782021348571336,0.14652214243203926,0.8093254792407991
chow.vs.HFD,SC__44,-0.04053595983104287,0.1467468929509585,0.8093254792407991
chow.vs.fast,IC__31,0.12369121824886088,0.147817740886872,0.8093254792407991
chow.vs.HFD,HY__22,0.010861126399488013,0.1487028526562833,0.8093254792407991
chow.vs.fast,SC__08,0.06603926626728392,0.15148527867186526,0.8093254792407991
chow.vs.fast,HPF__16,0.1799582435788077,0.15209728285405794,0.8093254792407991
chow.vs.HFD,SC__28,-0.19705899486736453,0.1522015080363294,0.8093254792407991
chow.vs.fast,HY__47,0.04704966750735086,0.155537018239097,0.8100279188285188
chow.vs.HFD,SC__21,-0.02670281212420201,0.15595117706631484,0.8100279188285188
chow.vs.HFD,HY__28,0.006043865056946916,0.15626460617351587,0.8100279188285188
chow.vs.fast,HY__46,-0.05186161469820706,0.1571695961906081,0.8100279188285188
chow.vs.fast,SC__39,-0.02303314574608542,0.1588504168818396,0.8124410634414697
chow.vs.HFD,PFC__61,-0.013405796266246495,0.160770980555867,0.8160345225184159
chow.vs.HFD,PFC__76,0.06243824214695889,0.1636579216985205,0.8244421619399154
chow.vs.fast,PFC__50,0.09677877700993676,0.17022494160071255,0.8316324940474504
chow.vs.HFD,HY__30,-0.13280906144050258,0.17135383529300657,0.8316324940474504
chow.vs.fast,SC__67,0.024470869249701238,0.17429260818560235,0.8316324940474504
chow.vs.fast,SC__48,-0.07401304926058708,0.17467917312161058,0.8316324940474504
chow.vs.fast,HY__02,0.004496065922136008,0.17708670836545465,0.8316324940474504
chow.vs.fast,HY__69,0.053507412713520865,0.17764245513252103,0.8316324940474504
chow.vs.HFD,SC__51,-0.17033062699069026,0.17994932902858257,0.8316324940474504
chow.vs.HFD,SC__43,0.10822340112740395,0.18058066149778262,0.8316324940474504
chow.vs.fast,HPF__18,0.12858646789369507,0.180672941625861,0.8316324940474504
chow.vs.fast,SC__15,-0.05685624016819337,0.1824801973110543,0.8316324940474504
chow.vs.fast,IC__25,0.059723672557373673,0.18286939055722445,0.8316324940474504
chow.vs.HFD,SC__08,0.05096390102900928,0.18309519678917582,0.8316324940474504
chow.vs.HFD,SC__60,0.02032840545057121,0.18357884370809352,0.8316324940474504
chow.vs.fast,SC__86,0.17410491373776132,0.18407995330264934,0.8316324940474504
chow.vs.fast,SC__40,-0.0393167955121515,0.18425110448199689,0.8316324940474504
chow.vs.HFD,SC__65,-0.03774269964967989,0.18494513673592552,0.8316324940474504
chow.vs.fast,SC__85,0.024277132440639178,0.1868815266785883,0.8335597614078626
chow.vs.fast,SC__51,-0.18279694582388695,0.18786197607848842,0.8335597614078626
chow.vs.HFD,IC__20,-0.027206590332358827,0.19309326499063595,0.8511347864718821
chow.vs.fast,SC__42,0.08313106303586096,0.19497851599363739,0.8538274883381507
chow.vs.HFD,SC__67,-0.045362635207219636,0.19941583396885845,0.8633588743551786
chow.vs.HFD,SC__56,-0.03280773798593066,0.20079350704818064,0.8633588743551786
chow.vs.HFD,SC__02,0.11214633922432563,0.20471246332873388,0.8633588743551786
chow.vs.fast,HPF__32,0.05090949520994976,0.20900329682350882,0.8633588743551786
chow.vs.HFD,HPF__35,-0.10366316720370976,0.20971082441872432,0.8633588743551786
chow.vs.HFD,SC__40,-0.017951267820155405,0.2104719272603642,0.8633588743551786
chow.vs.HFD,HY__52,-0.06328909018792242,0.21068109595934936,0.8633588743551786
chow.vs.HFD,SC__45,0.03112273496793944,0.21142751380933042,0.8633588743551786
chow.vs.fast,PFC__65,0.046019690007477486,0.21370155313477507,0.8633588743551786
chow.vs.fast,SC__37,0.02804780613011966,0.21440415473763466,0.8633588743551786
chow.vs.HFD,SC__62,-0.06742971077574528,0.2145791133729759,0.8633588743551786
chow.vs.HFD,SC__19,-0.04029470700943806,0.21473413786089446,0.8633588743551786
chow.vs.HFD,SC__49,-0.07146049299707884,0.21516101814862137,0.8633588743551786
chow.vs.fast,HY__21,-0.10489602129705645,0.21751624919391538,0.8633588743551786
chow.vs.fast,IC__45,0.05433731151659742,0.2205865973401648,0.8633588743551786
chow.vs.HFD,HY__36,-0.07864202267045049,0.22170190826162348,0.8633588743551786
chow.vs.fast,PFC__55,-0.05149281429722765,0.22191415143495208,0.8633588743551786
chow.vs.HFD,PFC__16,0.041216514215530915,0.222997690406232,0.8633588743551786
chow.vs.fast,IC__10,0.0776567352301543,0.22370189706981866,0.8633588743551786
chow.vs.HFD,PFC__51,-0.03827678131158641,0.22381773423516227,0.8633588743551786
chow.vs.HFD,HY__15,0.07999488730774826,0.22445373121629214,0.8633588743551786
chow.vs.HFD,SC__63,-0.052662807800733694,0.2255041836002332,0.8633588743551786
chow.vs.fast,PFC__03,-0.03114982164289498,0.22732225152120025,0.8653744802227509
chow.vs.fast,PFC__24,-0.03843531643358217,0.2315507224676539,0.8655969244541624
chow.vs.fast,HY__62,0.02578246714825746,0.2334719020251888,0.8655969244541624
chow.vs.HFD,HPF__10,-0.06622333214023206,0.2345988243482102,0.8655969244541624
chow.vs.fast,PFC__17,-0.017007422571193483,0.23545417390282192,0.8655969244541624
chow.vs.HFD,IC__16,0.02665819725113324,0.23701525533150053,0.8655969244541624
chow.vs.HFD,SC__12,-0.06601743484783479,0.23816014139747,0.8655969244541624
chow.vs.HFD,SC__53,-0.07893325527403108,0.2382430046872464,0.8655969244541624
chow.vs.HFD,PFC__09,0.016369237154268614,0.23852149912121318,0.8655969244541624
chow.vs.fast,PFC__71,-0.012698621028875572,0.23900810600600006,0.8655969244541624
chow.vs.HFD,HY__62,0.009981161445214316,0.24308626913796033,0.8745365873321993
chow.vs.fast,HY__67,0.05985924886386282,0.24408707735988247,0.8745365873321993
chow.vs.fast,HY__17,-0.0966310748460267,0.24600914877566996,0.8767347323388238
chow.vs.fast,SC__82,-0.05626584021546268,0.2526818140234211,0.8810087556824961
chow.vs.HFD,SC__32,0.024549994466581074,0.2529130779438794,0.8810087556824961
chow.vs.HFD,SC__38,-0.07636905509298118,0.25537043984236607,0.8810087556824961
chow.vs.HFD,IC__37,-0.09546297287464416,0.25611274306861775,0.8810087556824961
chow.vs.fast,PFC__33,0.0691388473243438,0.2575482213476454,0.8810087556824961
chow.vs.HFD,PFC__73,0.04843735941352295,0.2577720631528367,0.8810087556824961
chow.vs.HFD,PFC__72,-0.0067377786185466425,0.26115737975871384,0.8810087556824961
chow.vs.HFD,IC__29,-0.09080272624956996,0.2625853675558832,0.8810087556824961
chow.vs.fast,SC__06,0.020283591915676046,0.2640460340566543,0.8810087556824961
chow.vs.HFD,SC__61,0.13632774640233591,0.2642141649591538,0.8810087556824961
chow.vs.HFD,PFC__79,-0.019778888871227227,0.2642558451301723,0.8810087556824961
chow.vs.HFD,SC__06,0.01602628607003085,0.26483433408937257,0.8810087556824961
chow.vs.HFD,SC__81,-0.055705813969502145,0.2676122386987043,0.8810087556824961
chow.vs.fast,SC__60,0.04719870057085041,0.27021385643741624,0.8810087556824961
chow.vs.HFD,HY__47,-0.027915918519407067,0.2711448393634583,0.8810087556824961
chow.vs.HFD,PFC__37,0.037240460717550605,0.2720693718597822,0.8810087556824961
chow.vs.fast,PFC__58,-0.030842759991392483,0.272092643781411,0.8810087556824961
chow.vs.fast,SC__69,0.07068458892126589,0.27343996700416323,0.8810087556824961
chow.vs.HFD,HY__29,-0.03512995478722968,0.2765077688726263,0.8810087556824961
chow.vs.fast,SC__44,-0.03267264773736593,0.2777236497865745,0.8810087556824961
chow.vs.fast,HPF__34,0.05732862826236642,0.2785934706158584,0.8810087556824961
chow.vs.fast,SC__92,0.034802030190580695,0.27876303778974443,0.8810087556824961
chow.vs.fast,SC__75,-0.033940375225499725,0.2816683071640359,0.8810087556824961
chow.vs.HFD,HY__17,0.032112830567632,0.2820786294214593,0.8810087556824961
chow.vs.fast,HPF__19,0.018493311275233553,0.28401559948061805,0.8810087556824961
chow.vs.fast,SC__14,0.06445505114296142,0.2840769232536516,0.8810087556824961
chow.vs.fast,IC__06,0.0700976178652296,0.28493507996860007,0.8810087556824961
chow.vs.HFD,HY__40,-0.06608891954844655,0.2858775230955667,0.8810087556824961
chow.vs.HFD,IC__40,-0.09067210755378027,0.28876590779006345,0.8810087556824961
chow.vs.fast,PFC__15,0.05148867174444478,0.2889700770742992,0.8810087556824961
chow.vs.fast,SC__43,0.09533718853659101,0.2903765970932834,0.8810087556824961
chow.vs.fast,HY__11,-0.12427685891091764,0.29146977312511085,0.8810087556824961
chow.vs.fast,PFC__32,0.029503205245336332,0.2926888058469031,0.8810087556824961
chow.vs.fast,HY__04,-0.012916456336522872,0.2929245675671792,0.8810087556824961
chow.vs.HFD,PFC__69,-0.019447239520273916,0.2938797893168848,0.8810087556824961
chow.vs.fast,SC__72,0.02752027778811774,0.29469352879106964,0.8810087556824961
chow.vs.fast,PFC__73,0.0494977770303174,0.29586114929636065,0.8810087556824961
chow.vs.fast,SC__16,0.09208134448319517,0.29801681790692097,0.8815231899078111
chow.vs.HFD,SC__37,-0.02791761051192926,0.2986653195657808,0.8815231899078111
chow.vs.fast,HY__63,0.03957753018886255,0.30137194342812385,0.8851642907335294
chow.vs.fast,SC__54,0.021258398381110648,0.30341985261289994,0.8851642907335294
chow.vs.fast,PFC__20,0.01511292331529509,0.3052212875161985,0.8851642907335294
chow.vs.fast,HY__65,-0.09218178231483408,0.30653222002103314,0.8851642907335294
chow.vs.HFD,SC__07,0.04191982254792875,0.3080743082002014,0.8851642907335294
chow.vs.HFD,PFC__50,0.06040147191648244,0.31064297341245406,0.8851642907335294
chow.vs.HFD,PFC__68,-0.006880371989964793,0.3113123402567832,0.8851642907335294
chow.vs.HFD,HPF__37,-0.0978163819932172,0.3133161466772353,0.8851642907335294
chow.vs.fast,PFC__37,0.03778559204661434,0.314063601805514,0.8851642907335294
chow.vs.fast,HPF__28,0.08542152455785293,0.3169703376303266,0.8851642907335294
chow.vs.HFD,PFC__77,0.0741633295595489,0.3187464998918915,0.8851642907335294
chow.vs.HFD,PFC__20,0.01230485758871839,0.31951728731148715,0.8851642907335294
chow.vs.fast,HY__31,0.11247884394244557,0.319987056509402,0.8851642907335294
chow.vs.HFD,HY__09,0.06039830835425816,0.32237200708281555,0.8851642907335294
chow.vs.HFD,HY__68,0.09251800204511822,0.32259964046815237,0.8851642907335294
chow.vs.HFD,HY__65,-0.07551429777661277,0.32390442134319636,0.8851642907335294
chow.vs.HFD,HY__12,-0.009113903992058551,0.3267197978721083,0.8851642907335294
chow.vs.HFD,PFC__30,-0.007396047127456535,0.32677369252575234,0.8851642907335294
chow.vs.fast,SC__23,0.019335526552357415,0.32755031360910836,0.8851642907335294
chow.vs.fast,SC__02,-0.014461272618193109,0.3289815898680819,0.8851642907335294
chow.vs.HFD,PFC__44,0.037602296304599866,0.33082328518053605,0.8851642907335294
chow.vs.HFD,IC__30,0.11985588866824971,0.3324251424798736,0.8851642907335294
chow.vs.fast,SC__55,0.021873253636935742,0.33316386223603045,0.8851642907335294
chow.vs.HFD,PFC__23,0.042076312232186365,0.33716605771226626,0.8851642907335294
chow.vs.fast,SC__41,-0.037570023850291984,0.3380064868207576,0.8851642907335294
chow.vs.HFD,HY__48,0.023166392084199648,0.33816920333390676,0.8851642907335294
chow.vs.fast,PFC__45,0.07344325785797548,0.3386739589205299,0.8851642907335294
chow.vs.HFD,SC__82,-0.05844737230149736,0.3390431538799967,0.8851642907335294
chow.vs.fast,IC__47,-0.049346698665712514,0.3392633253588929,0.8851642907335294
chow.vs.fast,SC__45,0.02717306337231079,0.33953316823659263,0.8851642907335294
chow.vs.fast,SC__12,0.03729656345252552,0.34490593191012764,0.8956859472084711
chow.vs.HFD,PFC__64,-0.012285293066057667,0.3471577189549254,0.8980527864857145
chow.vs.fast,PFC__27,0.029034118009915736,0.3507988755629539,0.9039817177968429
chow.vs.HFD,PFC__63,-0.008760366072942527,0.35331030998480684,0.9045094110764004
chow.vs.fast,SC__56,-0.0251572950675619,0.35370368015226406,0.9045094110764004
chow.vs.fast,SC__29,-0.10011966759731929,0.35746760312333287,0.9069906488447986
chow.vs.HFD,IC__11,-0.006795254023474876,0.35797084883336117,0.9069906488447986
chow.vs.fast,PFC__30,-0.0051787903999806015,0.35983907428686407,0.9069906488447986
chow.vs.fast,PFC__02,0.07182041287289617,0.3632381446889577,0.9069906488447986
chow.vs.HFD,IC__21,0.005129048777369703,0.3635864397111871,0.9069906488447986
chow.vs.HFD,PFC__11,-0.027826278892956576,0.3641349839898882,0.9069906488447986
chow.vs.fast,HY__51,0.10181633633278922,0.364149976924255,0.9069906488447986
chow.vs.fast,HPF__27,-0.06026380739320198,0.3671488630619117,0.9087872319599268
chow.vs.fast,SC__13,-0.04774953410269046,0.3686153506381649,0.9087872319599268
chow.vs.fast,PFC__39,0.03482461984894768,0.37170032318249036,0.9087872319599268
chow.vs.HFD,HY__57,-0.07017561093544646,0.37211591965902746,0.9087872319599268
chow.vs.HFD,SC__23,0.016849122661358042,0.3735850133297087,0.9087872319599268
chow.vs.HFD,SC__48,0.10104264406775897,0.37602033425058645,0.9087872319599268
chow.vs.HFD,HY__56,0.07089504358592198,0.37711528384082615,0.9087872319599268
chow.vs.HFD,PFC__42,-0.02188417658477198,0.3779487178888177,0.9087872319599268
chow.vs.fast,HY__22,-0.005281582774781746,0.37839347124628475,0.9087872319599268
chow.vs.fast,HY__40,0.131734451745589,0.3785214953187177,0.9087872319599268
chow.vs.fast,HPF__23,-0.042466698135360394,0.38256080466955533,0.9087872319599268
chow.vs.fast,PFC__10,0.048597629676052356,0.3842465955675056,0.9087872319599268
chow.vs.fast,HPF__09,-0.036751055965151984,0.38484641297134825,0.9087872319599268
chow.vs.HFD,PFC__29,-0.014742451571147399,0.3851719874076138,0.9087872319599268
chow.vs.fast,PFC__57,0.021630261154636697,0.3860644556895819,0.9087872319599268
chow.vs.HFD,HY__79,0.015373052222499229,0.38720824975868584,0.9087872319599268
chow.vs.HFD,HY__74,-0.026580531284096993,0.38793007215005837,0.9087872319599268
chow.vs.HFD,SC__01,0.058010393368628496,0.3916611264102152,0.9132599039511209
chow.vs.HFD,IC__32,0.01616270143730328,0.39506879206872614,0.9132599039511209
chow.vs.fast,HY__43,0.005627955736817652,0.39525827441014216,0.9132599039511209
chow.vs.HFD,HY__69,-0.029473855570811655,0.39619569497900986,0.9132599039511209
chow.vs.HFD,IC__41,0.07191158555430038,0.39757057513425587,0.9132599039511209
chow.vs.fast,IC__20,0.02091860776721724,0.3980177491846676,0.9132599039511209
chow.vs.HFD,SC__11,0.11184455491742284,0.40123593493972953,0.9175019672683234
chow.vs.fast,HY__18,0.05113464301278999,0.40701068414934527,0.9247361739214618
chow.vs.HFD,PFC__14,-0.023067060810050742,0.40908562391624725,0.9247361739214618
chow.vs.HFD,SC__92,0.03863897730309891,0.41071155245619984,0.9247361739214618
chow.vs.HFD,PFC__26,-0.008708543748172603,0.41112550307319085,0.9247361739214618
chow.vs.HFD,SC__39,0.016454145438579218,0.4131204345371009,0.9247361739214618
chow.vs.HFD,HPF__19,0.01385563197151495,0.41454016454661236,0.9247361739214618
chow.vs.HFD,HY__64,-0.009896414775931348,0.4176696393985262,0.9247361739214618
chow.vs.HFD,HY__51,0.1008663295701019,0.41835356128604806,0.9247361739214618
chow.vs.fast,PFC__09,0.011004467790165203,0.42103610779589984,0.9247361739214618
chow.vs.fast,HY__32,0.01582902062390785,0.4223281067955219,0.9247361739214618
chow.vs.fast,IC__44,-0.04473652892558516,0.42434950602238686,0.9247361739214618
chow.vs.HFD,SC__09,0.10346935620121006,0.4249023149804634,0.9247361739214618
chow.vs.HFD,HPF__04,-0.01958684033696155,0.42760171901530974,0.9247361739214618
chow.vs.HFD,HY__72,-0.08055912640153086,0.4283228112818338,0.9247361739214618
chow.vs.fast,HY__24,0.033932504302593924,0.42938575450258865,0.9247361739214618
chow.vs.fast,IC__39,0.011442367658128377,0.4296009210070122,0.9247361739214618
chow.vs.fast,HY__37,-0.01085445079054886,0.42962257198766207,0.9247361739214618
chow.vs.fast,PFC__51,-0.023799187820481064,0.4296921521108277,0.9247361739214618
chow.vs.fast,HPF__02,-0.05514482220754929,0.43062341233357626,0.9247361739214618
chow.vs.fast,HY__76,0.017513893679805183,0.4331940503437466,0.9272843889147291
chow.vs.HFD,PFC__49,-0.008669497906151975,0.44152249077556416,0.9349052616677194
chow.vs.HFD,PFC__75,0.04143846939252556,0.4418828430930277,0.9349052616677194
chow.vs.HFD,PFC__33,0.05127118327821832,0.44434871280528654,0.9349052616677194
chow.vs.fast,HPF__06,0.02404288867216197,0.4450417478080825,0.9349052616677194
chow.vs.fast,HY__49,-0.0999267283999239,0.4455496747041351,0.9349052616677194
chow.vs.HFD,PFC__18,-0.013303852448272653,0.4482936273488264,0.9349052616677194
chow.vs.fast,IC__21,0.014386212201162252,0.4507954258951421,0.9349052616677194
chow.vs.fast,PFC__61,0.008710092195451035,0.4520420970053415,0.9349052616677194
chow.vs.fast,PFC__62,0.017710586268699133,0.4522798945659957,0.9349052616677194
chow.vs.fast,IC__36,0.044754482175706996,0.45450275051067845,0.9349052616677194
chow.vs.HFD,PFC__19,-0.006846919324897909,0.4554390064600101,0.9349052616677194
chow.vs.fast,HY__14,0.016476928819414722,0.4559009352791187,0.9349052616677194
chow.vs.fast,SC__17,0.08776241879487746,0.45631003665978376,0.9349052616677194
chow.vs.HFD,HY__78,-0.06302197033400972,0.45666725830693733,0.9349052616677194
chow.vs.HFD,IC__13,0.006301385494335627,0.4576849639209134,0.9349052616677194
chow.vs.fast,HY__09,0.05563547323774312,0.4641067231210355,0.9451413510367593
chow.vs.HFD,PFC__59,-0.024464089030506644,0.46704672356849364,0.9482463781542143
