GSM,filename,name,seq_run,seq_sample,rna_conc_qbit,box_id,animal_id,diet,diet_kcal,region,hemisphere,experiment_start,time_of_euthanasia,experiment_duration,bw_i_pre,bw_i,bw_f,bw_change,bw_change_pct,bw_change_pct_ph,fw_i,fw_f,kcal_intake,power_intake,notes
GSM7517834,12_Fasting_Hip_right_S77,S0010_12_fast_HPF,10.0,S77,12.0,39,12,fast,0,HPF,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517840,12_Fasting_Hip_right_S77,S0010_12_fast_HPF,10.0,S77,12.0,39,12,fast,0,HPF,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517846,12_Fasting_Hip_right_S77,S0010_12_fast_HPF,10.0,S77,12.0,39,12,fast,0,HPF,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517852,12_Fasting_Hip_right_S77,S0010_12_fast_HPF,10.0,S77,12.0,39,12,fast,0,HPF,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517858,12_Fasting_Hip_right_S77,S0010_12_fast_HPF,10.0,S77,12.0,39,12,fast,0,HPF,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517829,7_Fasting_SC_left_S42,S0010_07_fast_SC,10.0,S42,32.6,37,7,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517835,7_Fasting_SC_left_S42,S0010_07_fast_SC,10.0,S42,32.6,37,7,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517841,7_Fasting_SC_left_S42,S0010_07_fast_SC,10.0,S42,32.6,37,7,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517847,7_Fasting_SC_left_S42,S0010_07_fast_SC,10.0,S42,32.6,37,7,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517853,7_Fasting_SC_left_S42,S0010_07_fast_SC,10.0,S42,32.6,37,7,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517830,8_Fasting_SC_left_S60,S0010_08_fast_SC,10.0,S60,22.8,37,8,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517836,8_Fasting_SC_left_S60,S0010_08_fast_SC,10.0,S60,22.8,37,8,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517842,8_Fasting_SC_left_S60,S0010_08_fast_SC,10.0,S60,22.8,37,8,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517848,8_Fasting_SC_left_S60,S0010_08_fast_SC,10.0,S60,22.8,37,8,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517854,8_Fasting_SC_left_S60,S0010_08_fast_SC,10.0,S60,22.8,37,8,fast,0,SC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517831,9_Fasting_SC_left_S20,S0010_09_fast_SC,10.0,S20,13.8,38,9,fast,0,SC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517837,9_Fasting_SC_left_S20,S0010_09_fast_SC,10.0,S20,13.8,38,9,fast,0,SC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517843,9_Fasting_SC_left_S20,S0010_09_fast_SC,10.0,S20,13.8,38,9,fast,0,SC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517849,9_Fasting_SC_left_S20,S0010_09_fast_SC,10.0,S20,13.8,38,9,fast,0,SC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517855,9_Fasting_SC_left_S20,S0010_09_fast_SC,10.0,S20,13.8,38,9,fast,0,SC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517832,10_Fasting_SC_right_S88,S0010_10_fast_SC,10.0,S88,27.8,38,10,fast,0,SC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517838,10_Fasting_SC_right_S88,S0010_10_fast_SC,10.0,S88,27.8,38,10,fast,0,SC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517844,10_Fasting_SC_right_S88,S0010_10_fast_SC,10.0,S88,27.8,38,10,fast,0,SC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517850,10_Fasting_SC_right_S88,S0010_10_fast_SC,10.0,S88,27.8,38,10,fast,0,SC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517856,10_Fasting_SC_right_S88,S0010_10_fast_SC,10.0,S88,27.8,38,10,fast,0,SC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517833,11_Fasting_SC_right_S40,S0010_11_fast_SC,10.0,S40,17.5,39,11,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517839,11_Fasting_SC_right_S40,S0010_11_fast_SC,10.0,S40,17.5,39,11,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517845,11_Fasting_SC_right_S40,S0010_11_fast_SC,10.0,S40,17.5,39,11,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517851,11_Fasting_SC_right_S40,S0010_11_fast_SC,10.0,S40,17.5,39,11,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517857,11_Fasting_SC_right_S40,S0010_11_fast_SC,10.0,S40,17.5,39,11,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517834,12_Fasting_SC_right_S12,S0010_12_fast_SC,10.0,S12,5.8,39,12,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517840,12_Fasting_SC_right_S12,S0010_12_fast_SC,10.0,S12,5.8,39,12,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517846,12_Fasting_SC_right_S12,S0010_12_fast_SC,10.0,S12,5.8,39,12,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517852,12_Fasting_SC_right_S12,S0010_12_fast_SC,10.0,S12,5.8,39,12,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517858,12_Fasting_SC_right_S12,S0010_12_fast_SC,10.0,S12,5.8,39,12,fast,0,SC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517829,7_Fasting_IC_left_S19,S0010_07_fast_IC,10.0,S19,16.1,37,7,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517835,7_Fasting_IC_left_S19,S0010_07_fast_IC,10.0,S19,16.1,37,7,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517841,7_Fasting_IC_left_S19,S0010_07_fast_IC,10.0,S19,16.1,37,7,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517847,7_Fasting_IC_left_S19,S0010_07_fast_IC,10.0,S19,16.1,37,7,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517853,7_Fasting_IC_left_S19,S0010_07_fast_IC,10.0,S19,16.1,37,7,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517830,8_Fasting_IC_left_S32,S0010_08_fast_IC,10.0,S32,12.3,37,8,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517836,8_Fasting_IC_left_S32,S0010_08_fast_IC,10.0,S32,12.3,37,8,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517842,8_Fasting_IC_left_S32,S0010_08_fast_IC,10.0,S32,12.3,37,8,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517848,8_Fasting_IC_left_S32,S0010_08_fast_IC,10.0,S32,12.3,37,8,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517854,8_Fasting_IC_left_S32,S0010_08_fast_IC,10.0,S32,12.3,37,8,fast,0,IC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517831,9_Fasting_IC_left_S83,S0010_09_fast_IC,10.0,S83,0.0,38,9,fast,0,IC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517837,9_Fasting_IC_left_S83,S0010_09_fast_IC,10.0,S83,0.0,38,9,fast,0,IC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517843,9_Fasting_IC_left_S83,S0010_09_fast_IC,10.0,S83,0.0,38,9,fast,0,IC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517849,9_Fasting_IC_left_S83,S0010_09_fast_IC,10.0,S83,0.0,38,9,fast,0,IC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517855,9_Fasting_IC_left_S83,S0010_09_fast_IC,10.0,S83,0.0,38,9,fast,0,IC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517832,10_Fasting_IC_right_S2,S0010_10_fast_IC,10.0,S2,36.0,38,10,fast,0,IC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517838,10_Fasting_IC_right_S2,S0010_10_fast_IC,10.0,S2,36.0,38,10,fast,0,IC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517844,10_Fasting_IC_right_S2,S0010_10_fast_IC,10.0,S2,36.0,38,10,fast,0,IC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517850,10_Fasting_IC_right_S2,S0010_10_fast_IC,10.0,S2,36.0,38,10,fast,0,IC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517856,10_Fasting_IC_right_S2,S0010_10_fast_IC,10.0,S2,36.0,38,10,fast,0,IC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517833,11_Fasting_IC_right_S16,S0010_11_fast_IC,10.0,S16,9.7,39,11,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517839,11_Fasting_IC_right_S16,S0010_11_fast_IC,10.0,S16,9.7,39,11,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517845,11_Fasting_IC_right_S16,S0010_11_fast_IC,10.0,S16,9.7,39,11,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517851,11_Fasting_IC_right_S16,S0010_11_fast_IC,10.0,S16,9.7,39,11,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517857,11_Fasting_IC_right_S16,S0010_11_fast_IC,10.0,S16,9.7,39,11,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517834,12_Fasting_IC_right_S37,S0010_12_fast_IC,10.0,S37,38.8,39,12,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517840,12_Fasting_IC_right_S37,S0010_12_fast_IC,10.0,S37,38.8,39,12,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517846,12_Fasting_IC_right_S37,S0010_12_fast_IC,10.0,S37,38.8,39,12,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517852,12_Fasting_IC_right_S37,S0010_12_fast_IC,10.0,S37,38.8,39,12,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517858,12_Fasting_IC_right_S37,S0010_12_fast_IC,10.0,S37,38.8,39,12,fast,0,IC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517829,7_Fasting_PFC_left_S51,S0010_07_fast_PFC,10.0,S51,33.6,37,7,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517835,7_Fasting_PFC_left_S51,S0010_07_fast_PFC,10.0,S51,33.6,37,7,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517841,7_Fasting_PFC_left_S51,S0010_07_fast_PFC,10.0,S51,33.6,37,7,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517847,7_Fasting_PFC_left_S51,S0010_07_fast_PFC,10.0,S51,33.6,37,7,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517853,7_Fasting_PFC_left_S51,S0010_07_fast_PFC,10.0,S51,33.6,37,7,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:49:00Z,16.0,,23.9,23.3,-0.5999999999999979,-0.0251046025104601,-0.0015690376569037,0.0,0.0,0.0,0.0,
GSM7517830,8_Fasting_PFC_left_S56,S0010_08_fast_PFC,10.0,S56,22.2,37,8,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517836,8_Fasting_PFC_left_S56,S0010_08_fast_PFC,10.0,S56,22.2,37,8,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517842,8_Fasting_PFC_left_S56,S0010_08_fast_PFC,10.0,S56,22.2,37,8,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517848,8_Fasting_PFC_left_S56,S0010_08_fast_PFC,10.0,S56,22.2,37,8,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517854,8_Fasting_PFC_left_S56,S0010_08_fast_PFC,10.0,S56,22.2,37,8,fast,0,PFC,left,2019-01-29T16:49:00Z,2019-01-30T08:59:00Z,16.166666666666668,,23.1,22.8,-0.3000000000000007,-0.012987012987013,-0.0008033203909492587,0.0,0.0,0.0,0.0,
GSM7517831,9_Fasting_PFC_left_S79,S0010_09_fast_PFC,10.0,S79,11.9,38,9,fast,0,PFC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517837,9_Fasting_PFC_left_S79,S0010_09_fast_PFC,10.0,S79,11.9,38,9,fast,0,PFC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517843,9_Fasting_PFC_left_S79,S0010_09_fast_PFC,10.0,S79,11.9,38,9,fast,0,PFC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517849,9_Fasting_PFC_left_S79,S0010_09_fast_PFC,10.0,S79,11.9,38,9,fast,0,PFC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517855,9_Fasting_PFC_left_S79,S0010_09_fast_PFC,10.0,S79,11.9,38,9,fast,0,PFC,left,2019-01-29T17:50:00Z,2019-01-30T09:50:00Z,16.0,,24.1,23.5,-0.6000000000000014,-0.024896265560166,-0.0015560165975103,0.0,0.0,0.0,0.0,
GSM7517832,10_Fasting_PFC_right_S62,S0010_10_fast_PFC,10.0,S62,11.5,38,10,fast,0,PFC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517838,10_Fasting_PFC_right_S62,S0010_10_fast_PFC,10.0,S62,11.5,38,10,fast,0,PFC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517844,10_Fasting_PFC_right_S62,S0010_10_fast_PFC,10.0,S62,11.5,38,10,fast,0,PFC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517850,10_Fasting_PFC_right_S62,S0010_10_fast_PFC,10.0,S62,11.5,38,10,fast,0,PFC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517856,10_Fasting_PFC_right_S62,S0010_10_fast_PFC,10.0,S62,11.5,38,10,fast,0,PFC,right,2019-01-29T17:50:00Z,2019-01-30T10:00:00Z,16.166666666666668,,24.6,24.1,-0.5,-0.0203252032520325,-0.001257229067136,0.0,0.0,0.0,0.0,
GSM7517833,11_Fasting_PFC_right_S82,S0010_11_fast_PFC,10.0,S82,0.0,39,11,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517839,11_Fasting_PFC_right_S82,S0010_11_fast_PFC,10.0,S82,0.0,39,11,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517845,11_Fasting_PFC_right_S82,S0010_11_fast_PFC,10.0,S82,0.0,39,11,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517851,11_Fasting_PFC_right_S82,S0010_11_fast_PFC,10.0,S82,0.0,39,11,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517857,11_Fasting_PFC_right_S82,S0010_11_fast_PFC,10.0,S82,0.0,39,11,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:43:00Z,16.0,,26.6,24.6,-2.0,-0.075187969924812,-0.0046992481203007,0.0,0.0,0.0,0.0,
GSM7517834,12_Fasting_PFC_right_S52,S0010_12_fast_PFC,10.0,S52,31.8,39,12,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
GSM7517840,12_Fasting_PFC_right_S52,S0010_12_fast_PFC,10.0,S52,31.8,39,12,fast,0,PFC,right,2019-01-29T18:43:00Z,2019-01-30T10:53:00Z,16.166666666666668,,23.1,21.6,-1.5,-0.0649350649350649,-0.0040166019547462,0.0,0.0,0.0,0.0,
